Name,State,Notes,User,Tags,Created,Runtime,Sweep,DATA_PATH.AIR_125,DATA_PATH.AIR_400,DATA_PATH.BODY_DETECTOR_PATH,DATA_PATH.CACHE_DIR,DATA_PATH.COHFACE,DATA_PATH.FACE_DETECTOR_PATH,DATA_PATH.OUTPUT_DIR,INFERENCE.BATCH_SIZE,INFERENCE.EVALUATION_METHOD,INFERENCE.USE_POST_PROCESS,MODEL.DROP_RATE,MODEL.FRAME_DEPTH,MODEL.IN_CHANNELS,MODEL.LOSS,MODEL.NAME,NAME,TEST.DATA,TRAIN.BATCH_SIZE,TRAIN.DATA,TRAIN.EPOCHES,TRAIN.LR,VALID.DATA,epoch,learning_rate,nan_batches,test_mae,test_mae_mean,test_mae_std,test_mse,test_mse_mean,test_mse_std,test_pearson_r,test_pearson_r_mean,test_pearson_r_std,test_rmse,test_rmse_mean,test_rmse_std,train_loss,val_loss
virenet_infant_to_infant_test_19,finished,-,,,2025-09-19T06:30:58.000Z,93,,/projects/song.liy/datasets/AIR_125,/projects/song.liy/datasets/AIR_400,/projects/song.liy/yolov8m.pt,/projects/song.liy/cache_dir,/projects/song.liy/datasets/COHFACE,/projects/song.liy/yolov8n-face.pt,/projects/song.liy/output,4,FFT,TRUE,0.2,10,2,psd_mse,VIRENet,virenet_infant_to_infant_test_19,"[{""DATASET"":""AIR_125"",""PREPROCESS"":{""LABEL_NORMALIZE_TYPE"":""Standardized"",""DOWNSAMPLE_SIZE_BEFORE_TRAINING"":[96,96],""DOWNSAMPLE_SIZE_BEFORE_PREPROCESS"":[192,192],""DO_OPTICAL_FLOW"":true,""DATA_NORMALIZE_TYPE"":""Standardized"",""FLOW_NORMALIZE_TYPE"":""Standardized"",""DO_CROP_INFANT_REGION"":false,""DO_DOWNSAMPLE_BEFORE_TRAINING"":true,""DO_DOWNSAMPLE_BEFORE_PREPROCESS"":true,""DO_CHUNK"":true,""OF_METHOD"":""coarse2fine"",""CHUNK_LENGTH"":60},""SPLIT_TYPE"":""custom"",""DATA_FORMAT"":""NDCHW"",""SPLIT_RATIO"":0.3,""SPLIT_SUBJECTS"":[""S02"",""S03"",""S04"",""S05"",""S07""]}]",4,"[{""PREPROCESS"":{""DO_DOWNSAMPLE_BEFORE_PREPROCESS"":true,""DO_OPTICAL_FLOW"":true,""DATA_NORMALIZE_TYPE"":""Standardized"",""DO_CROP_INFANT_REGION"":false,""DO_DOWNSAMPLE_BEFORE_TRAINING"":true,""DOWNSAMPLE_SIZE_BEFORE_TRAINING"":[96,96],""DOWNSAMPLE_SIZE_BEFORE_PREPROCESS"":[192,192],""DO_CHUNK"":true,""OF_METHOD"":""coarse2fine"",""CHUNK_LENGTH"":60,""FLOW_NORMALIZE_TYPE"":""Standardized"",""LABEL_NORMALIZE_TYPE"":""Standardized""},""SPLIT_TYPE"":""custom"",""DATA_FORMAT"":""NDCHW"",""SPLIT_RATIO"":0.7,""SPLIT_SUBJECTS"":[""S01"",""S06""],""DATASET"":""AIR_125""}]",10,1e-3,"[{""DATASET"":""AIR_125"",""PREPROCESS"":{""DO_CHUNK"":true,""CHUNK_LENGTH"":60,""DO_OPTICAL_FLOW"":true,""DATA_NORMALIZE_TYPE"":""Standardized"",""FLOW_NORMALIZE_TYPE"":""Standardized"",""DO_CROP_INFANT_REGION"":false,""DO_DOWNSAMPLE_BEFORE_PREPROCESS"":true,""DOWNSAMPLE_SIZE_BEFORE_PREPROCESS"":[192,192],""OF_METHOD"":""coarse2fine"",""LABEL_NORMALIZE_TYPE"":""Standardized"",""DO_DOWNSAMPLE_BEFORE_TRAINING"":true,""DOWNSAMPLE_SIZE_BEFORE_TRAINING"":[96,96]},""SPLIT_TYPE"":""custom"",""DATA_FORMAT"":""NDCHW"",""SPLIT_RATIO"":0.3,""SPLIT_SUBJECTS"":[""S08""]}]",9,6.497266472848786e-9,0,4.740168571472168,4.740168571472168,0,85.67060089111328,85.67060089111328,0,0.40687404368665053,0.40687404368665053,0,9.255841255187988,9.255841255187988,0,0.060672832,0.003363669
virenet_infant_to_infant_test_18,finished,-,,,2025-09-19T06:29:23.000Z,87,,/projects/song.liy/datasets/AIR_125,/projects/song.liy/datasets/AIR_400,/projects/song.liy/yolov8m.pt,/projects/song.liy/cache_dir,/projects/song.liy/datasets/COHFACE,/projects/song.liy/yolov8n-face.pt,/projects/song.liy/output,4,FFT,TRUE,0.2,10,2,psd_mse,VIRENet,virenet_infant_to_infant_test_18,"[{""SPLIT_RATIO"":0.3,""SPLIT_SUBJECTS"":[""S02"",""S03"",""S04"",""S05"",""S07""],""DATASET"":""AIR_125"",""PREPROCESS"":{""DATA_NORMALIZE_TYPE"":""Standardized"",""FLOW_NORMALIZE_TYPE"":""Standardized"",""LABEL_NORMALIZE_TYPE"":""Standardized"",""DO_CROP_INFANT_REGION"":false,""DOWNSAMPLE_SIZE_BEFORE_TRAINING"":[96,96],""DO_CHUNK"":true,""DO_DOWNSAMPLE_BEFORE_TRAINING"":true,""DO_DOWNSAMPLE_BEFORE_PREPROCESS"":true,""DOWNSAMPLE_SIZE_BEFORE_PREPROCESS"":[192,192],""OF_METHOD"":""coarse2fine"",""CHUNK_LENGTH"":60,""DO_OPTICAL_FLOW"":true},""SPLIT_TYPE"":""custom"",""DATA_FORMAT"":""NDCHW""}]",4,"[{""DATA_FORMAT"":""NDCHW"",""SPLIT_RATIO"":0.7,""SPLIT_SUBJECTS"":[""S06"",""S08""],""DATASET"":""AIR_125"",""PREPROCESS"":{""DO_CHUNK"":true,""CHUNK_LENGTH"":60,""DO_OPTICAL_FLOW"":true,""DATA_NORMALIZE_TYPE"":""Standardized"",""FLOW_NORMALIZE_TYPE"":""Standardized"",""DOWNSAMPLE_SIZE_BEFORE_TRAINING"":[96,96],""DOWNSAMPLE_SIZE_BEFORE_PREPROCESS"":[192,192],""OF_METHOD"":""coarse2fine"",""LABEL_NORMALIZE_TYPE"":""Standardized"",""DO_CROP_INFANT_REGION"":false,""DO_DOWNSAMPLE_BEFORE_TRAINING"":true,""DO_DOWNSAMPLE_BEFORE_PREPROCESS"":true},""SPLIT_TYPE"":""custom""}]",10,1e-3,"[{""SPLIT_TYPE"":""custom"",""DATA_FORMAT"":""NDCHW"",""SPLIT_RATIO"":0.3,""SPLIT_SUBJECTS"":[""S01""],""DATASET"":""AIR_125"",""PREPROCESS"":{""DO_DOWNSAMPLE_BEFORE_TRAINING"":true,""DOWNSAMPLE_SIZE_BEFORE_TRAINING"":[96,96],""DATA_NORMALIZE_TYPE"":""Standardized"",""DO_CROP_INFANT_REGION"":false,""DO_DOWNSAMPLE_BEFORE_PREPROCESS"":true,""DOWNSAMPLE_SIZE_BEFORE_PREPROCESS"":[192,192],""DO_CHUNK"":true,""OF_METHOD"":""coarse2fine"",""CHUNK_LENGTH"":60,""DO_OPTICAL_FLOW"":true,""FLOW_NORMALIZE_TYPE"":""Standardized"",""LABEL_NORMALIZE_TYPE"":""Standardized""}}]",9,7.943523915917898e-9,0,10.658795356750488,10.658795356750488,0,191.05332946777344,191.05332946777344,0,0.2298117130866709,0.2298117130866709,0,13.82220458984375,13.82220458984375,0,0.029638859395768144,0.006675797
virenet_infant_to_infant_test_17,finished,-,,,2025-09-19T06:27:41.000Z,94,,/projects/song.liy/datasets/AIR_125,/projects/song.liy/datasets/AIR_400,/projects/song.liy/yolov8m.pt,/projects/song.liy/cache_dir,/projects/song.liy/datasets/COHFACE,/projects/song.liy/yolov8n-face.pt,/projects/song.liy/output,4,FFT,TRUE,0.2,10,2,psd_mse,VIRENet,virenet_infant_to_infant_test_17,"[{""DATASET"":""AIR_125"",""PREPROCESS"":{""DO_CHUNK"":true,""CHUNK_LENGTH"":60,""DO_OPTICAL_FLOW"":true,""DO_CROP_INFANT_REGION"":false,""DOWNSAMPLE_SIZE_BEFORE_TRAINING"":[96,96],""DO_DOWNSAMPLE_BEFORE_PREPROCESS"":true,""OF_METHOD"":""coarse2fine"",""DATA_NORMALIZE_TYPE"":""Standardized"",""FLOW_NORMALIZE_TYPE"":""Standardized"",""LABEL_NORMALIZE_TYPE"":""Standardized"",""DO_DOWNSAMPLE_BEFORE_TRAINING"":true,""DOWNSAMPLE_SIZE_BEFORE_PREPROCESS"":[192,192]},""SPLIT_TYPE"":""custom"",""DATA_FORMAT"":""NDCHW"",""SPLIT_RATIO"":0.3,""SPLIT_SUBJECTS"":[""S02"",""S04"",""S06"",""S07"",""S08""]}]",4,"[{""DATASET"":""AIR_125"",""PREPROCESS"":{""CHUNK_LENGTH"":60,""LABEL_NORMALIZE_TYPE"":""Standardized"",""DO_DOWNSAMPLE_BEFORE_TRAINING"":true,""DO_DOWNSAMPLE_BEFORE_PREPROCESS"":true,""DOWNSAMPLE_SIZE_BEFORE_PREPROCESS"":[192,192],""DO_OPTICAL_FLOW"":true,""DATA_NORMALIZE_TYPE"":""Standardized"",""FLOW_NORMALIZE_TYPE"":""Standardized"",""DO_CROP_INFANT_REGION"":false,""DOWNSAMPLE_SIZE_BEFORE_TRAINING"":[96,96],""DO_CHUNK"":true,""OF_METHOD"":""coarse2fine""},""SPLIT_TYPE"":""custom"",""DATA_FORMAT"":""NDCHW"",""SPLIT_RATIO"":0.7,""SPLIT_SUBJECTS"":[""S01"",""S05""]}]",10,1e-3,"[{""PREPROCESS"":{""DO_DOWNSAMPLE_BEFORE_TRAINING"":true,""DOWNSAMPLE_SIZE_BEFORE_PREPROCESS"":[192,192],""DO_CHUNK"":true,""OF_METHOD"":""coarse2fine"",""CHUNK_LENGTH"":60,""FLOW_NORMALIZE_TYPE"":""Standardized"",""DOWNSAMPLE_SIZE_BEFORE_TRAINING"":[96,96],""DO_DOWNSAMPLE_BEFORE_PREPROCESS"":true,""DO_OPTICAL_FLOW"":true,""DATA_NORMALIZE_TYPE"":""Standardized"",""LABEL_NORMALIZE_TYPE"":""Standardized"",""DO_CROP_INFANT_REGION"":false},""SPLIT_TYPE"":""custom"",""DATA_FORMAT"":""NDCHW"",""SPLIT_RATIO"":0.3,""SPLIT_SUBJECTS"":[""S03""],""DATASET"":""AIR_125""}]",9,7.222711614804578e-9,0,6.964666366577148,6.964666366577148,0,107.27145385742188,107.27145385742188,0,0.38366326012521745,0.38366326012521745,0,10.357192993164062,10.357192993164062,0,0.067231571,0.004653662
virenet_infant_to_infant_test_16,finished,-,,,2025-09-19T06:26:02.000Z,90,,/projects/song.liy/datasets/AIR_125,/projects/song.liy/datasets/AIR_400,/projects/song.liy/yolov8m.pt,/projects/song.liy/cache_dir,/projects/song.liy/datasets/COHFACE,/projects/song.liy/yolov8n-face.pt,/projects/song.liy/output,4,FFT,TRUE,0.2,10,2,psd_mse,VIRENet,virenet_infant_to_infant_test_16,"[{""PREPROCESS"":{""LABEL_NORMALIZE_TYPE"":""Standardized"",""DOWNSAMPLE_SIZE_BEFORE_TRAINING"":[96,96],""DOWNSAMPLE_SIZE_BEFORE_PREPROCESS"":[192,192],""DO_CHUNK"":true,""OF_METHOD"":""coarse2fine"",""CHUNK_LENGTH"":60,""DO_CROP_INFANT_REGION"":false,""DO_DOWNSAMPLE_BEFORE_TRAINING"":true,""DO_DOWNSAMPLE_BEFORE_PREPROCESS"":true,""DO_OPTICAL_FLOW"":true,""DATA_NORMALIZE_TYPE"":""Standardized"",""FLOW_NORMALIZE_TYPE"":""Standardized""},""SPLIT_TYPE"":""custom"",""DATA_FORMAT"":""NDCHW"",""SPLIT_RATIO"":0.3,""SPLIT_SUBJECTS"":[""S02"",""S04"",""S06"",""S07"",""S08""],""DATASET"":""AIR_125""}]",4,"[{""DATASET"":""AIR_125"",""PREPROCESS"":{""FLOW_NORMALIZE_TYPE"":""Standardized"",""LABEL_NORMALIZE_TYPE"":""Standardized"",""DO_CROP_INFANT_REGION"":false,""DO_DOWNSAMPLE_BEFORE_PREPROCESS"":true,""DOWNSAMPLE_SIZE_BEFORE_PREPROCESS"":[192,192],""DO_CHUNK"":true,""OF_METHOD"":""coarse2fine"",""CHUNK_LENGTH"":60,""DO_DOWNSAMPLE_BEFORE_TRAINING"":true,""DOWNSAMPLE_SIZE_BEFORE_TRAINING"":[96,96],""DO_OPTICAL_FLOW"":true,""DATA_NORMALIZE_TYPE"":""Standardized""},""SPLIT_TYPE"":""custom"",""DATA_FORMAT"":""NDCHW"",""SPLIT_RATIO"":0.7,""SPLIT_SUBJECTS"":[""S01"",""S03""]}]",10,1e-3,"[{""SPLIT_TYPE"":""custom"",""DATA_FORMAT"":""NDCHW"",""SPLIT_RATIO"":0.3,""SPLIT_SUBJECTS"":[""S05""],""DATASET"":""AIR_125"",""PREPROCESS"":{""LABEL_NORMALIZE_TYPE"":""Standardized"",""DO_CROP_INFANT_REGION"":false,""DO_DOWNSAMPLE_BEFORE_TRAINING"":true,""DOWNSAMPLE_SIZE_BEFORE_TRAINING"":[96,96],""DO_CHUNK"":true,""FLOW_NORMALIZE_TYPE"":""Standardized"",""DO_DOWNSAMPLE_BEFORE_PREPROCESS"":true,""DOWNSAMPLE_SIZE_BEFORE_PREPROCESS"":[192,192],""OF_METHOD"":""coarse2fine"",""CHUNK_LENGTH"":60,""DO_OPTICAL_FLOW"":true,""DATA_NORMALIZE_TYPE"":""Standardized""}}]",9,7.943523915917898e-9,0,5.6418681144714355,5.6418681144714355,0,76.55967712402344,76.55967712402344,0,0.5382893203136523,0.5382893203136523,0,8.749838829040527,8.749838829040527,0,0.08112561,0.001271043
virenet_infant_to_infant_test_167,finished,-,,,2025-09-19T06:24:20.000Z,94,,/projects/song.liy/datasets/AIR_125,/projects/song.liy/datasets/AIR_400,/projects/song.liy/yolov8m.pt,/projects/song.liy/cache_dir,/projects/song.liy/datasets/COHFACE,/projects/song.liy/yolov8n-face.pt,/projects/song.liy/output,4,FFT,TRUE,0.2,10,2,psd_mse,VIRENet,virenet_infant_to_infant_test_167,"[{""SPLIT_RATIO"":0.3,""SPLIT_SUBJECTS"":[""S01"",""S02"",""S05"",""S06"",""S08""],""DATASET"":""AIR_125"",""PREPROCESS"":{""OF_METHOD"":""coarse2fine"",""DATA_NORMALIZE_TYPE"":""Standardized"",""FLOW_NORMALIZE_TYPE"":""Standardized"",""LABEL_NORMALIZE_TYPE"":""Standardized"",""DO_CROP_INFANT_REGION"":false,""DO_CHUNK"":true,""CHUNK_LENGTH"":60,""DO_OPTICAL_FLOW"":true,""DO_DOWNSAMPLE_BEFORE_TRAINING"":true,""DOWNSAMPLE_SIZE_BEFORE_TRAINING"":[96,96],""DO_DOWNSAMPLE_BEFORE_PREPROCESS"":true,""DOWNSAMPLE_SIZE_BEFORE_PREPROCESS"":[192,192]},""SPLIT_TYPE"":""custom"",""DATA_FORMAT"":""NDCHW""}]",4,"[{""DATASET"":""AIR_125"",""PREPROCESS"":{""DOWNSAMPLE_SIZE_BEFORE_TRAINING"":[96,96],""DOWNSAMPLE_SIZE_BEFORE_PREPROCESS"":[192,192],""OF_METHOD"":""coarse2fine"",""DO_OPTICAL_FLOW"":true,""DATA_NORMALIZE_TYPE"":""Standardized"",""DO_CROP_INFANT_REGION"":false,""DO_DOWNSAMPLE_BEFORE_TRAINING"":true,""DO_DOWNSAMPLE_BEFORE_PREPROCESS"":true,""DO_CHUNK"":true,""CHUNK_LENGTH"":60,""FLOW_NORMALIZE_TYPE"":""Standardized"",""LABEL_NORMALIZE_TYPE"":""Standardized""},""SPLIT_TYPE"":""custom"",""DATA_FORMAT"":""NDCHW"",""SPLIT_RATIO"":0.7,""SPLIT_SUBJECTS"":[""S04"",""S07""]}]",10,1e-3,"[{""SPLIT_TYPE"":""custom"",""DATA_FORMAT"":""NDCHW"",""SPLIT_RATIO"":0.3,""SPLIT_SUBJECTS"":[""S03""],""DATASET"":""AIR_125"",""PREPROCESS"":{""DO_DOWNSAMPLE_BEFORE_PREPROCESS"":true,""DOWNSAMPLE_SIZE_BEFORE_PREPROCESS"":[192,192],""OF_METHOD"":""coarse2fine"",""CHUNK_LENGTH"":60,""DO_CROP_INFANT_REGION"":false,""DOWNSAMPLE_SIZE_BEFORE_TRAINING"":[96,96],""DO_CHUNK"":true,""DO_OPTICAL_FLOW"":true,""DATA_NORMALIZE_TYPE"":""Standardized"",""FLOW_NORMALIZE_TYPE"":""Standardized"",""LABEL_NORMALIZE_TYPE"":""Standardized"",""DO_DOWNSAMPLE_BEFORE_TRAINING"":true}}]",9,6.682874849098126e-9,0,4.541015625,4.541015625,0,57.55683135986328,57.55683135986328,0,0.5376018939632909,0.5376018939632909,0,7.586621761322021,7.586621761322021,0,0.065958091,0.007334335
virenet_infant_to_infant_test_166,finished,-,,,2025-09-19T06:22:41.000Z,91,,/projects/song.liy/datasets/AIR_125,/projects/song.liy/datasets/AIR_400,/projects/song.liy/yolov8m.pt,/projects/song.liy/cache_dir,/projects/song.liy/datasets/COHFACE,/projects/song.liy/yolov8n-face.pt,/projects/song.liy/output,4,FFT,TRUE,0.2,10,2,psd_mse,VIRENet,virenet_infant_to_infant_test_166,"[{""DATASET"":""AIR_125"",""PREPROCESS"":{""DATA_NORMALIZE_TYPE"":""Standardized"",""FLOW_NORMALIZE_TYPE"":""Standardized"",""LABEL_NORMALIZE_TYPE"":""Standardized"",""DO_DOWNSAMPLE_BEFORE_PREPROCESS"":true,""DO_CHUNK"":true,""OF_METHOD"":""coarse2fine"",""CHUNK_LENGTH"":60,""DO_OPTICAL_FLOW"":true,""DO_CROP_INFANT_REGION"":false,""DO_DOWNSAMPLE_BEFORE_TRAINING"":true,""DOWNSAMPLE_SIZE_BEFORE_TRAINING"":[96,96],""DOWNSAMPLE_SIZE_BEFORE_PREPROCESS"":[192,192]},""SPLIT_TYPE"":""custom"",""DATA_FORMAT"":""NDCHW"",""SPLIT_RATIO"":0.3,""SPLIT_SUBJECTS"":[""S01"",""S02"",""S05"",""S06"",""S08""]}]",4,"[{""SPLIT_TYPE"":""custom"",""DATA_FORMAT"":""NDCHW"",""SPLIT_RATIO"":0.7,""SPLIT_SUBJECTS"":[""S03"",""S07""],""DATASET"":""AIR_125"",""PREPROCESS"":{""DO_OPTICAL_FLOW"":true,""FLOW_NORMALIZE_TYPE"":""Standardized"",""LABEL_NORMALIZE_TYPE"":""Standardized"",""DO_DOWNSAMPLE_BEFORE_PREPROCESS"":true,""DOWNSAMPLE_SIZE_BEFORE_PREPROCESS"":[192,192],""DATA_NORMALIZE_TYPE"":""Standardized"",""DO_CROP_INFANT_REGION"":false,""DO_DOWNSAMPLE_BEFORE_TRAINING"":true,""DOWNSAMPLE_SIZE_BEFORE_TRAINING"":[96,96],""DO_CHUNK"":true,""OF_METHOD"":""coarse2fine"",""CHUNK_LENGTH"":60}}]",10,1e-3,"[{""DATA_FORMAT"":""NDCHW"",""SPLIT_RATIO"":0.3,""SPLIT_SUBJECTS"":[""S04""],""DATASET"":""AIR_125"",""PREPROCESS"":{""DATA_NORMALIZE_TYPE"":""Standardized"",""FLOW_NORMALIZE_TYPE"":""Standardized"",""LABEL_NORMALIZE_TYPE"":""Standardized"",""DO_DOWNSAMPLE_BEFORE_TRAINING"":true,""DOWNSAMPLE_SIZE_BEFORE_TRAINING"":[96,96],""DO_DOWNSAMPLE_BEFORE_PREPROCESS"":true,""DO_CHUNK"":true,""CHUNK_LENGTH"":60,""DO_CROP_INFANT_REGION"":false,""DOWNSAMPLE_SIZE_BEFORE_PREPROCESS"":[192,192],""OF_METHOD"":""coarse2fine"",""DO_OPTICAL_FLOW"":true},""SPLIT_TYPE"":""custom""}]",9,7.439305057415581e-9,0,6.4285712242126465,6.4285712242126465,0,91.67699432373048,91.67699432373048,0,0.4543919319851985,0.4543919319851985,0,9.574810028076172,9.574810028076172,0,0.054704066713371975,0.005281738
virenet_infant_to_infant_test_165,finished,-,,,2025-09-19T06:21:04.000Z,89,,/projects/song.liy/datasets/AIR_125,/projects/song.liy/datasets/AIR_400,/projects/song.liy/yolov8m.pt,/projects/song.liy/cache_dir,/projects/song.liy/datasets/COHFACE,/projects/song.liy/yolov8n-face.pt,/projects/song.liy/output,4,FFT,TRUE,0.2,10,2,psd_mse,VIRENet,virenet_infant_to_infant_test_165,"[{""SPLIT_SUBJECTS"":[""S01"",""S02"",""S05"",""S06"",""S08""],""DATASET"":""AIR_125"",""PREPROCESS"":{""OF_METHOD"":""coarse2fine"",""DO_OPTICAL_FLOW"":true,""FLOW_NORMALIZE_TYPE"":""Standardized"",""DO_CROP_INFANT_REGION"":false,""DOWNSAMPLE_SIZE_BEFORE_TRAINING"":[96,96],""DO_DOWNSAMPLE_BEFORE_PREPROCESS"":true,""DO_CHUNK"":true,""CHUNK_LENGTH"":60,""DATA_NORMALIZE_TYPE"":""Standardized"",""LABEL_NORMALIZE_TYPE"":""Standardized"",""DO_DOWNSAMPLE_BEFORE_TRAINING"":true,""DOWNSAMPLE_SIZE_BEFORE_PREPROCESS"":[192,192]},""SPLIT_TYPE"":""custom"",""DATA_FORMAT"":""NDCHW"",""SPLIT_RATIO"":0.3}]",4,"[{""DATASET"":""AIR_125"",""PREPROCESS"":{""DATA_NORMALIZE_TYPE"":""Standardized"",""FLOW_NORMALIZE_TYPE"":""Standardized"",""LABEL_NORMALIZE_TYPE"":""Standardized"",""DO_CROP_INFANT_REGION"":false,""DOWNSAMPLE_SIZE_BEFORE_TRAINING"":[96,96],""DO_DOWNSAMPLE_BEFORE_PREPROCESS"":true,""DOWNSAMPLE_SIZE_BEFORE_PREPROCESS"":[192,192],""DO_CHUNK"":true,""OF_METHOD"":""coarse2fine"",""CHUNK_LENGTH"":60,""DO_OPTICAL_FLOW"":true,""DO_DOWNSAMPLE_BEFORE_TRAINING"":true},""SPLIT_TYPE"":""custom"",""DATA_FORMAT"":""NDCHW"",""SPLIT_RATIO"":0.7,""SPLIT_SUBJECTS"":[""S03"",""S04""]}]",10,1e-3,"[{""DATASET"":""AIR_125"",""PREPROCESS"":{""DATA_NORMALIZE_TYPE"":""Standardized"",""FLOW_NORMALIZE_TYPE"":""Standardized"",""LABEL_NORMALIZE_TYPE"":""Standardized"",""DO_CROP_INFANT_REGION"":false,""DO_CHUNK"":true,""OF_METHOD"":""coarse2fine"",""DO_DOWNSAMPLE_BEFORE_TRAINING"":true,""DOWNSAMPLE_SIZE_BEFORE_TRAINING"":[96,96],""DO_DOWNSAMPLE_BEFORE_PREPROCESS"":true,""DOWNSAMPLE_SIZE_BEFORE_PREPROCESS"":[192,192],""CHUNK_LENGTH"":60,""DO_OPTICAL_FLOW"":true},""SPLIT_TYPE"":""custom"",""DATA_FORMAT"":""NDCHW"",""SPLIT_RATIO"":0.3,""SPLIT_SUBJECTS"":[""S07""]}]",9,8.238267143766025e-9,0,6.704799175262451,6.704799175262451,0,105.75321197509766,105.75321197509766,0,0.32914753672210195,0.32914753672210195,0,10.28363800048828,10.28363800048828,0,0.042160254,0.002103144
virenet_infant_to_infant_test_164,finished,-,,,2025-09-19T06:19:30.000Z,85,,/projects/song.liy/datasets/AIR_125,/projects/song.liy/datasets/AIR_400,/projects/song.liy/yolov8m.pt,/projects/song.liy/cache_dir,/projects/song.liy/datasets/COHFACE,/projects/song.liy/yolov8n-face.pt,/projects/song.liy/output,4,FFT,TRUE,0.2,10,2,psd_mse,VIRENet,virenet_infant_to_infant_test_164,"[{""PREPROCESS"":{""DO_CROP_INFANT_REGION"":false,""DO_DOWNSAMPLE_BEFORE_PREPROCESS"":true,""CHUNK_LENGTH"":60,""DATA_NORMALIZE_TYPE"":""Standardized"",""DO_DOWNSAMPLE_BEFORE_TRAINING"":true,""DOWNSAMPLE_SIZE_BEFORE_TRAINING"":[96,96],""DOWNSAMPLE_SIZE_BEFORE_PREPROCESS"":[192,192],""DO_CHUNK"":true,""OF_METHOD"":""coarse2fine"",""DO_OPTICAL_FLOW"":true,""FLOW_NORMALIZE_TYPE"":""Standardized"",""LABEL_NORMALIZE_TYPE"":""Standardized""},""SPLIT_TYPE"":""custom"",""DATA_FORMAT"":""NDCHW"",""SPLIT_RATIO"":0.3,""SPLIT_SUBJECTS"":[""S01"",""S05"",""S06"",""S07"",""S08""],""DATASET"":""AIR_125""}]",4,"[{""DATASET"":""AIR_125"",""PREPROCESS"":{""DATA_NORMALIZE_TYPE"":""Standardized"",""LABEL_NORMALIZE_TYPE"":""Standardized"",""DO_DOWNSAMPLE_BEFORE_TRAINING"":true,""DOWNSAMPLE_SIZE_BEFORE_PREPROCESS"":[192,192],""OF_METHOD"":""coarse2fine"",""DO_OPTICAL_FLOW"":true,""FLOW_NORMALIZE_TYPE"":""Standardized"",""DO_CROP_INFANT_REGION"":false,""DOWNSAMPLE_SIZE_BEFORE_TRAINING"":[96,96],""DO_DOWNSAMPLE_BEFORE_PREPROCESS"":true,""DO_CHUNK"":true,""CHUNK_LENGTH"":60},""SPLIT_TYPE"":""custom"",""DATA_FORMAT"":""NDCHW"",""SPLIT_RATIO"":0.7,""SPLIT_SUBJECTS"":[""S02"",""S04""]}]",10,1e-3,"[{""PREPROCESS"":{""DOWNSAMPLE_SIZE_BEFORE_PREPROCESS"":[192,192],""DO_CHUNK"":true,""OF_METHOD"":""coarse2fine"",""CHUNK_LENGTH"":60,""FLOW_NORMALIZE_TYPE"":""Standardized"",""DO_CROP_INFANT_REGION"":false,""DO_DOWNSAMPLE_BEFORE_TRAINING"":true,""DO_OPTICAL_FLOW"":true,""DATA_NORMALIZE_TYPE"":""Standardized"",""LABEL_NORMALIZE_TYPE"":""Standardized"",""DOWNSAMPLE_SIZE_BEFORE_TRAINING"":[96,96],""DO_DOWNSAMPLE_BEFORE_PREPROCESS"":true},""SPLIT_TYPE"":""custom"",""DATA_FORMAT"":""NDCHW"",""SPLIT_RATIO"":0.3,""SPLIT_SUBJECTS"":[""S03""],""DATASET"":""AIR_125""}]",9,8.398187549210474e-9,0,6.440873622894287,6.440873622894287,0,89.71517944335938,89.71517944335938,0,0.4589665113014112,0.4589665113014112,0,9.471809387207031,9.471809387207031,0,0.043532040973122306,0.004203765
